time_trimmed_2,Vm2,Cai2
104700.736073846,-4.58979372194766,0.000544245119009773
104701.736073846,-4.87981207492564,0.000543598505792234
104702.736073846,-5.17201996678757,0.000542944869775468
104703.736073846,-5.46645658366158,0.000542284177064904
104704.736073846,-5.76315923022007,0.000541616393685938
104705.736073846,-6.06216669439566,0.000540941480381566
104706.736073846,-6.36350807940615,0.000540259415576631
104707.736073846,-6.66722757299108,0.00053957014726434
104708.736073846,-6.97338059280431,0.000538873609279518
104709.736073846,-7.28202138776187,0.00053816973946632
104710.736073846,-7.59319744816265,0.00053745848480783
104711.736073846,-7.90695312529137,0.000536739796411136
104712.736073846,-8.22334480709411,0.000536013610630462
104713.736073846,-8.5424261680243,0.000535279849190366
104714.736073846,-8.86424102453948,0.000534538478396955
104715.736073846,-9.18884861860445,0.000533789406701574
104716.736073846,-9.51630893152065,0.000533032562686985
104717.736073846,-9.84666660488006,0.000532267911322654
104718.736073846,-10.1799852074971,0.00053149535088496
104719.736073846,-10.5163219926507,0.00053071482973336
104720.736073846,-10.8557427031501,0.000529926244026389
104721.736073846,-11.1983052208616,0.000529129541189127
104722.736073846,-11.5440769577491,0.0005283246130144
104723.736073846,-11.8931198349099,0.000527511399808139
104724.736073846,-12.2455032100974,0.000526689788963026
104725.736073846,-12.6012932188597,0.000525859714089795
104726.736073846,-12.9605599081747,0.000525021061515169
104727.736073846,-13.3233729568789,0.000524173759452776
104728.736073846,-13.689802070209,0.000523317695778182
